-1483646105	w10tservs{0}
-1483609135	SCPolicySvc
-1483203660	Confidentiality5
-1482428203	\\System32\\gpedit.msc
-1482367685	saveCleaner
-1481979947	Bei der Erreichung von 20%
-1481579161	Interface11
-1480593688	Serv28
-1480170024	AllowAdvertising
-1478986454	Laden auf ImgBB hoch
-1478779180	SafeModeCMD
-1478637755	PleaseWaitVT
-1477248527	 GB
-1477143554	AboutFeatures
-1475129007	Видео-справка
-1475011162	Ram60
-1474864446	Wenden Sie diese Konfiguration an, um Wi-Fi in Ihrem Laptop gegen ein plötzliches Ausfallen zu verhindern. Dieses Tweak verhindert unvorhergesehenes Ausfallen von Wi-Fi, das angeblich Energie sparrt.
-1474755770	ZuneMusic_text
-1472941382	HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\Spynet!SubmitSamplesConsent
-1471727456	telemetry
-1471542046	ExportDrivers
-1470943049	Vertraulichkeit
-1470587088	checkBoxCleaner4
-1469836198	serv11
-1469537811	Видалити всі програми
-1469485627	Confidentiality12
-1469387593	RestrictImplicitTextCollection
-1469153670	Win 10 Tweaker.ini
-1468704359	Shift6
-1467989381	vmicshutdown
-1467868016	interface10
-1467580167	MediaStorage
-1467517092	SOFTWARE\\
-1467378330	https://win10tweaker.ru/W10TServicesEn
-1466806833	FirewallName
-1465816369	При достижении 80%
-1465242702	SYSTEM\\CurrentControlSet\\Control\\FileSystem
-1464862383	\\Microsoft\\Internet Explorer\\MSIMGSIZ.DAT
-1464523530	contextmenu13
-1462954148	.obj
-1462728086	Pro Version ist aktiviert!\r\nDas Programm wird neu gestartet.
-1462717373	sShortDate_bak
-1462705649	\\Tasks\\
-1462583092	Відключити набридливе попередження при запуску будь-яких exe
-1462483664	serv16
-1462249724	checkBoxCleaner8
-1460869690	To save the selected skin, switch to the Pro version!
-1460816982	VirusTotalClean
-1460363391	Monitor:
-1460002786	Сгенерировано с помощью
-1459326903	{20D04FE0-3AEA-1069-A2D8-08002B30309D}
-1459158703	Specify the directory where the driver folder will be placed:
-1458038992	служба-данных-датчиков
-1457178793	Previous Versions Property Page
-1457027928	DisplayVersion
-1457024406	Abbrechen
-1456856206	checkboxcleaner7
-1456636074	WpnUserService
-1455563581	Yes
-1453931793	Непредвиденная ошибка
-1453815543	system6
-1453761882	Посмотрите поясняющее видео по службам Windows\r\nYouTube
-1452750599	OptMoveTrash
-1452301095	Entfernt alle Windows-Systemberichte, einschließlich Fehlerberichten, Installationsberichten, Statusberichten über die Treiberinstallation usw.
-1451680475	-255
-1451431721	#.#
-1450409305	Confidentiality6
-1449848803	compact /u /i /a /f /q /s /exe:lzx "%systemroot%\\winsxs\\*.*"
-1449724159	Unlock classic «Windows Photo Viewer»
-1448843534	Control Panel\\Colors
-1448583522	Скопировать в буфер
-1448083108	Результати сканування
-1446736757	rexplorer
-1446292486	SysInfoMilliseconds
-1445553971	RemoveAllPermanently1
-1445369513	Автоматично перевіряти оновлення
-1444545134	*\\Shell\\
-1444018973	\\AppData\\LocalLow\\uTorrent
-1443715719	serv21
-1443621036	VBScript Script File.vbs
-1443307692	>0
-1443251474	schtasks /change /tn \\Microsoft\\Windows\\Maintenance\\WinSAT /enable &schtasks /change /tn "\\Microsoft\\Windows\\Autochk\\Proxy" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Application Experience\\Microsoft Compatibility Appraiser" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Application Experience\\PcaPatchDbTask" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Application Experience\\ProgramDataUpdater" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Application Experience\\StartupAppTask" /enable &schtasks /change /tn "\\Microsoft\\Windows\\PI\\Sqm-Tasks" /enable &schtasks /change /tn "\\Microsoft\\Windows\\NetTrace\\GatherNetworkInfo" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Customer Experience Improvement Program\\Consolidator" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Customer Experience Improvement Program\\KernelCeipTask" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Customer Experience Improvement Program\\UsbCeip" /enable &schtasks /change /tn "\\Microsoft\\Windows\\DiskDiagnostic\\Microsoft-Windows-DiskDiagnosticResolver" /enable &schtasks /change /tn "\\Microsoft\\Windows\\DiskDiagnostic\\Microsoft-Windows-DiskDiagnosticDataCollector" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Feedback\\Siuf\\DmClient" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Feedback\\Siuf\\DmClientOnScenarioDownload" /enable
-1443158987	ImportFileDialog
-1442769939	Я не використовую нічого від Windows Media
-1442547050	System11
-1442330656	DescriptionBlockexe
-1441854926	HKLM\\Software\\Policies\\Microsoft\\Messenger\\Client!CEIP
-1440985552	tzautoupdate
-1440488665	ServBonus1
-1439993142	checkBoxCleaner12
-1439945946	Description
-1439777113	cache
-1439760931	\\ControlPanel
-1439055516	restore
-1438709555	Serv11
-1438512797	PathName
-1437878981	Upon reaching 80%
-1437223860	DisableSecuritySettingsCheck
-1436557204	5
-1436354486	Sie können diese Konfiguration anwenden, um das Nachricht-Center vollständig zu deaktivieren und nie wieder eine Benachrichtigung von diesem Center zu erhalten.
-1436270807	DriversInstalled
-1436192662	Ускоряет везде появление пунктов контекстного меню.
-1435681609	\\Microsoft\\Windows\\WebCache
-1434840679	und Ordner
-1433784652	Отмена
-1433352720	10 Home
-1433251353	PastIconsStream
-1432938995	" && "
-1432894222	MenuLabel6
-1432691682	Недостатньо місця на системному диску, щоб повернути файл гібернації.
-1432653663	DoubleBuffered
-1432632638	Unfreeze
-1432400406	MaxSize_old
-1431076615	contextmenu15
-1429998954	.dll
-1429580960	Объект, отмеченный жёлтым цветом
-1429290559	Файл, который вы проверяете, ещё ни разу не проверялся в базах VirusTotal, поэтому придётся подождать несколько секунд, пока его отсканируют полсотни антивирусов.\r\n\r\nНе рекомендуется делать проверку слишком часто.
-1428461615	Published Name
-1428136476	Adding to Files and Folders context menu item, that grants switch for Show/Hide hidden System items.
-1427365270	OptWaitRestore
-1427025440	Win 10 Tweaker looks up for your system language, and deletes other unused. Fonts, keyboard etc are not affected. Just system languages.\r\n\r\nHave to be done one time, so checkbox is unchecked by default.
-1426677729	Run RAM Widget Cleaner on Windows start
-1426635424	-
-1426224534	Ваша Windows по умолчанию занижает качество обоев, которые вы устанавливаете.\r\nВы можете отключить эту медвежью услугу нажатием Применить.
-1425557705	serv24
-1425104771	ZuneMusic_
-1424244409	\\InputSwitch.dll_bak
-1423966372	ExportFileNotification
-1423925917	служба-географического-положения
-1423772188	RestoreInterface6
-1423756232	SensorDataService
-1423489606	Zurücksetzen
-1423322738	; 
-1422839171	,
-1422182002	panelLog
-1420522578	I don't use Microsoft virtual machines
-1420339472	MemoryWasReleased
-1420241609	*\\Shell\\Upload.ee
-1418888278	PopupReboot
-1418666458	Музыка
-1417247227	LastCleanup1
-1416945669	OptCleanedUp
-1416889032	\\SettingSync\\Groups
-1416704508	Spooler
-1416204094	Check75
-1415626723	ContextMenu5
-1415238211	CleanerSavedMarks
-1415095424	\\NvTelemetryContainer
-1415076351	Імпорт розширень
-1415071151	Занадто великий файл
-1414839032	scanner
-1414813250	Registry
-1414270531	shell32.dll,1
-1413823613	Робить з пункту Персоналізація меню підпунктів:\r\n\r\n• Параметри Windows\r\n• Параметри єкрану\r\n• Персоналізація\r\n• Режим Бога\r\n• Вихід\r\n• Перезавантаження\r\n• Вимкнення
-1413548652	CleanerMainPanel
-1413546334	cache
-1413439204	fhsvc
-1413018198	Безопасный режим
-1411433644	Додати пункт «Створити символічне посилання»
-1411386843	Win 10 Tweaker визначає мову вашої системи та безболісно видаляє ті мови, які є системним мотлохом. Це ніяк не вплине на підтримку шрифтів, клавіатур та іншого. Видаляються саме системні мови.\r\n\r\nНеобхідно один раз, тому галочка на цьому пункті завжди початково знята.
-1410396289	Deaktivieren alle Arten Windows-Synchronisierung
-1410348206	MenuLabel1
-1410188299	ChooseCompressionMethod
-1409827874	рабочие-папки
-1409256506	LangSky
-1409155544	false
-1409147058	TipAutorunsWin7
-1408184064	AboutHeaderAbout
-1406916122	ServReset1
-1406828791	Falsch
-1406620889	PersonalShift5
-1406579979	OptTip6
-1404513671	Слабое
-1404345513	Sekunden
-1402948771	служба-сборщика-diagnosticshub-standardcollector-service
-1402906466	Shift7
-1401916866	Мій Office
-1401564654	SettingsItemlabel05
-1401210216	использование-данных
-1400381868	interface16
-1399707073	Desktop
-1399340791	RestoreSystem3
-1399255769	system14
-1399098590	RestoreInterface5
-1397533638	PersonalLetsFinish
-1397438022	Переключатель отключён
-1397427700	До оперативної пам'яті додано:
-1396732278	System state before Win 10 Tweaker
-1396495985	InitialKeyboardIndicators
-1395533192	System14
-1394925516	CleanHistoryButton
-1394353500	Управление дисками
-1394015814	confidentiality17
-1393768476	exefile\\shell\\runas2
-1393733948	Якщо вам не подобається, що гучність всіх програм знижується при використанні мікрофона, застосуйте цю рекомендацію, щоб відключити цю ведмежу послугу.
-1393658078	Check73
-1393648817	TipDefault
-1393227290	rstrui
-1392765762	Environment
-1392223525	lfFaceName
-1392086554	HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\ScriptedDiagnosticsProvider\\Policy!DisableQueryRemoteServer
-1390945818	Wow6432Node\\CLSID\\{018D5C66-4533-4307-9B53-224DE2ED1FE6}
-1390096358	Deaktivieren und vollständige Abschneiden von Microsoft-Spyware
-1389887125	SELECT LastBootUpTime FROM Win32_OperatingSystem WHERE Primary = 'true'
-1389431845	Apartment
-1388676764	\\Roaming\\Microsoft\\Windows\\Recent\\CustomDestinations
-1388149901	.exts
-1387984416	iconpath
-1387802190	<ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
-1387586685	КБ
-1387171398	\\ElevatedDiagnostics
-1387106768	BlockexeErrorSyntax
-1386875065	Відключення збору та обробки даних Журналу Подій Windows
-1386842701	У фоновому режимі була активована\r\nГрупова політика Windows.
-1386240355	RemoveAllTweaksSuccess
-1384617592	Экспорт твиков
-1384579764	dism /online /set-reservedstoragestate /state:disabled
-1383746783	Check78
-1383465851	SysInfoConnectionError
-1383255485	checkboxcleaner11
-1382349212	Deaktivieren der Sammlung von Daten durch Task-Scheduler
-1382141310	{3dad6c5d-2167-4cae-9914-f99e41c12cfa}
-1381488743	Lucida Console
-1381390689	Cleaned up
-1380348007	хост-библиотеки-счетчика-perfhost
-1380284932	I don't use biometrics (fingerprint, face recognition)
-1380253369	NcaSvc
-1379249321	ProtectionDetection
-1378609001	interface13
-1378093118	temp
-1377315661	Clearing Windows Update cache.
-1377129789	Стандартний монітор
-1376267146	Очищення
-1375828173	Confidentiality17
-1375038589	DupesDetected
-1374891099	 task" /sc onlogon /tr "'
-1374651540	Сам объект:
-1374422189	8.1
-1373524616	служба-звукового-шлюза-bluetooth
-1373423743	contextmenu12
-1372961015	RestoreSystem15
-1372613304	MainPanel10Line1
-1372383880	MenuLabel6
-1371807484	Редактор групповой политики
-1371612476	Serv8
-1371088597	AppInstalled3
-1370983414	Так
-1370917054	pla
-1370416640	Confidentiality
-1369876346	Tage
-1369165533	checkboxcleaner15
-1368669548	DefaultScope
-1368248542	Interface5
-1367634952	An useless driver was found:
-1367355743	Ich benutze keine virtuellen Desktops, Nachtlicht, Ihr Telefon
-1367011387	Share
-1366299307	SOFTWARE\\Microsoft\\PolicyManager\\current\\device\\System
-1366088788	SOFTWARE\\Classes\\.rtf\\ShellNew
-1365796774	Check34
-1365681463	– запускается при старте Windows
-1365586408	Löschen die intuitive Postfix-Präfixe für Verknüpfungen.
-1365187252	Serv26
-1363881801	interface14
-1363576433	Файл сценарію VBScript.vbs
-1362822197	\\DeliveryOptimization
-1362734856	checkBoxCleaner5
-1362490493	checkboxcleaner8
-1362474682	Відключення збору даних про встановлені програми
-1362209558	Ви впевнені, що хочете відновити служби до того стану, який був до застосування конфігурації в програмі?
-1362180331	OptUnavailable
-1362088193	RestoreSystem14
-1361782961	{088e3905-0323-4b02-9826-5d99428e115f}
-1361528857	PersonalTemp
-1361485424	MenuLabel1
-1361348274	HvHost
-1361083642	\\\\
-1360913587	\\Steam\\htmlcache
-1360833435	confidentiality5
-1360704156	\\7516b95f-f776-4464-8c53-06167f40cc99\\3c0bc021-c8a8-4e07-a973-6b14cbcb2b7e
-1360645333	\\Acronis\\SnapAPILogs
-1360603283	Персоналізація
-1360485724	RAMContextMenuClear
-1360290716	Software\\Microsoft\\Notepad
-1359877834	PimIndexMaintenanceSvc
-1359525622	RemovePermanently2
-1359094880	Хотите скопировать ошибку в буфер обмена и сообщить о ней разработчику?
-1358346508	Shift + ПКМ
-1357265175	uncheckAll
-1357258821	Показать
-1356990554	LastCleanup1
-1356186754	CLSID\\\\{596AB062-B4D2-4215-9F74-E9109B0A8153}
-1355730177	Check51
-1355709152	BluetoothUserService
-1354584816	DonationBack
-1354526366	Посмотрите видео о скрытых возможностях\r\nYouTube
-1354489049	Не закрывайте программу до появления уведомления об успешном завершении.
-1354027000	\\Windows Defender\\Definition Updates
-1353592313	\\DriverStore\\Temp
-1353500430	StartupBlueNotWorking
-1352843022	Windows-Dienste, die zur Abschaltung bereit sind:
-1352371044	Win 10 Tweaker Pro\n
-1351152726	\\drivers\\etc\\hosts (Original)
-1351125183	Я не використовую бездротові, а також додаткові монітори
-1350730921	serv15
-1350630797	\\Microsoft\\Windows\\PRICache
-1350142179	mmc.exe /s gpedit.msc
-1350067288	_pctime1
-1349977942	StartupScheduler
-1349053961	Fügt das Symbol «Computer» auf dem Desktop hinzu, keine Verknüpfung.
-1349011261	interface9
-1348512524	Serv2
-1348218335	System15
-1348202362	HKEY
-1348139287	\\Microsoft\\Windows Defender\\Support
-1347793110	Warten...
-1346517959	Segoe UI Italic (TrueType)
-1346358362	root\\CIMV2
-1346228906	People_
-1345899865	Все твики успешно применены
-1345470070	Shop for music online
-1344591627	Выберите файл для сканирования
-1344149182	SensorDataService
-1343970605	\\Boot
-1343850795	{0} {1}
-1343310316	Replace
-1343269273	автонастройка-wwan
-1342892511	Я не использую Киоск Windows / не знаю, что это
-1342834586	RpcLocator
-1341571568	OptReplacing
-1341357946	Check21
-1340921634	Software\\Microsoft\\Notepad
-1340797961	\\Uploadee.exe" "%1"
-1340036344	ContextMenu10
-1339776170	Програми
-1339491761	ButtonsPanel
-1339202624	Wenn Sie einen PC und keinen Laptop haben, können Sie sicher die Biometrie deaktivieren.
-1339021367	Если вы не пользуетесь Облаками через WebDAV или не знаете, что такое WebDAV, можете спокойно отмечать для отключения.\r\n\r\nGoogle.Диск и прочие Облачные клиенты будут работать в любом случае.
-1338977127	TipServices
-1338422370	noty
-1338287950	\n
-1338189915	Default=Profiles/
-1337549692	\\log
-1337042851	ApplyButton8
-1336646368	Preconfigure Explorer
-1335975690	Ця кнопка відновить оригінальний розмір Windows
-1335780416	UserDuckingPreference
-1335645260	SYSTEM\\CurrentControlSet\\Control\\Power\\PowerSettings\\7516b95f-f776-4464-8c53-06167f40cc99\\8EC4B3A5-6868-48c2-BE75-4F3044BE88A7
-1334492505	LanmanServer
-1334361716	Confidentiality2
-1334283813	Заморозить
-1334094382	LeftMenu2
-1334070109	System6
-1334017383	Хотите удалить все плиточные приложения без возможности восстановления?\r\n\r\nЕсли нажмёте Да, все приложения будут удалены навсегда и вы не сможете их восстановить. Вы выиграете от этого около 2 ГБ свободного места на системном диске.\r\n\r\nЕсли нажмёте Нет, приложения будут удалены, но их всегда можно будет вернуть.
-1333971455	YouTubeMainLabel2
-1333877574	*\\shell\\runas
-1333789184	A new version is available.\r\nWould you like to upgrade?
-1333034381	system12
-1332821547	YouTubeMiniLabel4
-1332579951	Відключення рекламного ідентифікатора та реклами
-1332305297	Interface8
-1332076859	UsoSvc
-1331984971	_pctime
-1331368223	МБ
-1331344295	inifile\\
-1330539530	Control Panel\\Desktop
-1330353246	serv2
-1330321073	Неправильно введене ім'я процесу.\r\nПравильний приклад: firefox.exe
-1330192562	TipAutorunsWin7
-1329591866	Standardmäßig hat Windows eine Verzögerung beim Windows-Start und eine Verzögerung der Programmen aus dem Autostart-Ordner. Der Tweak nimmt diesen Dienst weg.
-1329509780	TweakApplied
-1328895078	Очистить у реєстрі журнали використання комп'ютера, видалить невірні записи, помилки реєстру, а також виконає ремонт класів та розширень. Усі ці операції зменшать розмір реєстру, а також прискорять роботу комп'ютера за рахунок відсутності безглуздого читання неіснуючих даних.
-1326520444	{\\rtf1}
-1326465245	interface8
-1325303334	Вы уверены, что хотите откатить все твики, применённые с помощью Win 10 Tweaker?
-1325126342	Show extensions for all file types
-1324891703	SettingsPageVisibility
-1323542482	WindowsStore_text
-1322718960	65
-1322229549	Інтерфейс
-1322007484	Начать очистку
-1321490580	In die Zwischenablage kopieren
-1319373800	checkBoxCleaner18
-1318968306	Check61
-1318620595	System3
-1318049002	serv20
-1318016638	Datenspeicherung:
-1317896360	PersonalRecomendations
-1316578618	embeddedmode
-1316392941	8
-1316240729	Alarms and Clock
-1316089114	confidentiality1
-1315909542	https://www.google.com/search?hl=ru&q={searchTerms}
-1314510332	Wenn Ihr Computer über Kabel oder WLAN mit dem Internet verbunden ist, können Sie sicher unnötige Dienste deaktivieren, indem diesen Punkt aktivieren.\r\n\r\nWenn Sie vorhaben, auf diesem Computer ein USB-Modem oder einen USB-Router zu verwenden, verwenden Sie dieser Tweak nicht.
-1314031981	vmicvmsession
-1313128484	icon
-1312967545	StartupShortcut4
-1312927090	Удаление стрелок с ярлыков
-1312259110	HasLUAShield
-1312157833	\\ServiceProfiles\\NetworkService
-1311663204	CDPUserSvc
-1311304548	(проверить обновления)
-1310247912	CompatTelRunner
-1309658969	Так
-1309364147	{0}\\{1}{2}\\shell\\{3}>1000
-1309346611	Вихід
-1308939886	command
-1308244464	WOW6432Node\\
-1306964018	Befehlszeile
-1306142305	_6 ImportExts
-1305890205	GlobalError1
-1305810487	Microsoft.Display
-1305519666	Control Panel\\Keyboard
-1304978879	PersonalDay
-1304896444	Win 10 Tweaker може ввімкнути приховану в Windows схему електроживлення, яка дозволить працювати вашому процесору без штучних обмежень.
-1304585235	It will clear the computer usage logs in the Registry, remove invalid entries, Registry errors, and repair classes and extensions. All these operations will reduce the size of the Registry, as well as speed up the computer due to the absence of meaningless reading of non-existent data.
-1304161325	Сэкономлено
-1303236701	hkcu
-1303030259	VirusTotal Item
-1302967184	Правило уже существует
-1302699072	OfficeHub_text
-1302346860	Last Cleanup
-1302240280	Я не записую ігри та трансляції за допомогою самої Windows
-1302165442	DriverVersion
-1301826448	Cancel
-1301556107	Fix Notepad conflict settings
-1300808577	\\catroot2\\edb.chk
-1300460835	Last shutdown:
-1300265727	Last Cleanup: 
-1300001590	.vbs
-1299899445	RestoreConfidentiality1
-1299506961	ZuneVideo_text
-1299276864	confidentiality6
-1299106474	Directory
-1298861577	-show
-1298667227	ExportExtsAsk
-1297889041	Ich verwende keine Windows-Updates, ich installiere alle Komponenten selbst
-1297867268	Импорт расширений
-1295921876	Клік на об'єкт вмикає/вимикає його Автозавантаження\r\nХрестик видаляє об'єкт із Автозавантаження без попередження
-1295837266	powercfg
-1295418344	Панель управління
-1294221152	StartupShortcut4
-1294207471	TipCleaner
-1293519975	Win10HomeSuggestion
-1292116122	Застосування цього твіку відключить історію використання для файлів і папок для панелі швидкого доступу та меню Пуск.\r\n\r\nУ цю історію входять:\r\n\r\n• Нещодавно використані файли\r\n• Нещодавно відкриті файли Пуск\r\n• Часто використовувані файли
-1292080236	ContextMenu8
-1291958185	служба-пульса-hyper-v
-1290218691	_
-1287979722	Win 10 Tweaker – Privacy rules 🕵
-1287381804	Запустить повторное обучение нейросети?\r\nЕсли вы выберете Нет, будет использовано предыдущее обучение.
-1287320884	ContextMenu12
-1286370883	Here you can remove any application by simply clicking a cross mark.\r\n\r\nTo install any application back, just click on it's icon.
-1286205654	Этот твик отключит автозапуск для съёмных носителей (флэшек, съёмных дисков и прочих устройств), которые Проводник Windows мгновенно пытается открыть при подключении с помощью потенциально опасного файла autorun.inf. Данный твик не позволит вирусам пролезть в систему и запускать свои сценарии.
-1285841112	Перетягніть об'єкти\r\nСюди
-1283166967	SOFTWARE\\Classes\\WMP11.AssocFile.MKA\\shell\\Enqueue
-1283083462	Застосування цього пункту відклю-\r\nчить ClearType (згладжування шрифтів для сліпих), замінить Segoe UI на Tahoma, а в тих випадках, де це неможливо, на MS Sans Serif. Блокнот отримає шрифт Verdana.\r\n\r\nЯкщо в налаштуваннях Дисплею ви робили масштаб більше 100%, вам буде здаватися, що все занадто дрібне. Тому любителям масштабу більше 100% не рекомендується цей твік.
-1282255131	Um den ausgewählten Skin zu erhalten, brauchen Sie Pro Version!
-1282165824	Clearing thumbnails cache and Start Metro UI cache.
-1281006241	Datum und Uhrzeit der Windows-Installation:
-1280836330	iphlpsvc
-1280732990	обновить-службу-оркестратора-usosvc
-1278552510	SuperButton2
-1277661755	SOFTWARE\\Classes\\SystemFileAssociations\\Directory.Audio\\shell\\Enqueue
-1277483753	LSM
-1276101108	Software\\Win 10 Tweaker
-1275892420	BlockexeSuccessCreated
-1275851965	Відновлення
-1275822731	Fügt ein Element zum Datei Kontextmenü hinzu, mit dem Sie beliebige Dateien mit einem direkten Link zu der Datei in der Zwischenablage zum File-Sharing Dienst hochladen können.
-1275029805	Start_TrackDocs
-1274804214	Дублікатів немає
-1274465391	Win 10 Tweaker bestimmt die Sprache Ihres Systems und entfernt schmerzlos die Sprachen, die als Systemmüll sind . Dies hat keinen Einfluss auf die Unterstützung den Schriftarten, Tastaturen und anderen Dingen. Nur Systemsprachen werden gelöscht.\r\n\r\nEs ist einmal erforderlich, daher ist das Häkchen bei diesem Element standardmäßig deaktiviert.
-1273778770	StartupConfirm2
-1273528563	Создать ярлыки на Перезагрузку и Обновление оболочки проводника
-1273140385	system4
-1272750799	Конфиденциальность
-1272747795	\\NVIDIA\\DXCache
-1272687724	Стиснення всіх системних і програмних файлів\r\nна системному диску.
-1272335512	BlockexeDoesntExists
-1271942711	\\sysprep\\Panther\\IE
-1271595000	https://win10tweaker.ru/Yandex
-1271263908	bcdedit /set {default} bootmenupolicy legacy
-1271021674	Вибір музики в Інтернеті
-1270821539	Serv27
-1270628030	Attributes
-1268839353	сетевая-служба-xbox-live
-1268540067	\\Explorer\\Advanced
-1268228288	Zurücksetzen
-1267046702	\\Explorer\\CommandStore\\shell\\Windows settings
-1266589782	Win 10 Tweaker has detected that you have FastStone Capture. You can set it by default image editor (right click on images - Edit).
-1266342695	WindowsDefenderApplicationGuard.wim
-1266086823	btc
-1265846473	Мбіт/с
-1265791749	Check4
-1265308774	\\SystemTemp
-1265155045	0000
-1264040198	Удалить все приложения
-1263555621	BlockexeDenied
-1263188599	interface8
-1262960329	\\systray.exe
-1262335613	IconStreams
-1261656830	Импортировать расширения?
-1260139628	Safe Mode with Command Window
-1260073588	LeftMenu1
-1260000769	telemetry
-1259968405	Дана програма запускається під усіма обліковими записами.
-1259863222	\\Uploadee.exe
-1259772826	ServRestoreTooltip
-1259029762	\\MSOCache
-1258729693	Предварительная настройка Проводника
-1258482949	Borderexe
-1258470475	ServNoChoice1
-1257686560	Close
-1257655825	Вихід
-1256202221	\\Hauptmenü\\Programme\\Autostart 
-1255660784	SystemStateBeforeW10T
-1255496071	The objects marked Gray
-1255287547	\\Config.Msi
-1255129789	Media Storage
-1254820262	RAM hat erhöht:
-1254692764	Оберіть файл для сканування
-1254646198	За 1 оплату ви активували вже 2 комп'ютери.\r\nЗ метою захисту від комерційного поширення, ви не можете більше переактивуватися.\r\n\r\nНеобхідно оновити ліцензію.
-1254571399	powercfg
-1254563308	Reinigung den Windows-Installationscache
-1254292208	Settings
-1254146811	Serv3
-1253416524	ExportFileNotice2
-1253404722	Musik Groove
-1253172863	DispBrokerDesktopSvc
-1253013614	Please enter your e-mail you received activation before.
-1252810155	Name
-1251677969	Cleaned2
-1251000365	Schalttafel
-1250986357	AboutVersionLabel
-1250647534	{0}
-1250279827	lltdsvc
-1248485181	StartupBlueNotWorking
-1248435309	Tray
-1247966399	tip1
-1247310429	DisableWebSearch
-1246992233	Сценарий Windows.cmd
-1246408687	Serv1
-1245991727	OptDragText
-1245649806	Прискорює появу прев'ю (попередній перегляд) на панелі завдань.
-1245552994	EnableActivityFeed
-1243393240	SettingsItemlabel11
-1242760681	UserDataSvc
-1242605952	Я не використовую сканер, ні віртуальний, ні мережевий, ні локальний
-1241372653	Автор програми: ХрисТ
-1241204453	Этот твик отключает ненужные для большинства протоколы Teredo, ISATAP и IPv6.\r\n\r\nНе рекомендуется использовать этот твик на рабочем компьютере (в организациях).
-1240886533	cmd
-1240853523	system7
-1240079546	shpamsvc
-1238768749	Disable Navigation pane
-1238575349	SYSTEM\\CurrentControlSet\\Control\\Remote Assistance
-1236955966	BlockexeSuccessDeleted
-1236879099	GetHelp_text
-1236492972	CopyImageToClipboard
-1236281181	interface12
-1235358811	Objekte ziehen\r\nHier
-1235293247	перенаправитель-портов-umrdpservice
-1234144744	If you understand that performance is not measured by counters, but by experience of use, feel free to check this item.
-1234092560	Serv14
-1233598291	MenuLabel3
-1233468835	interface11
-1233345451	CleanerException2
-1233303401	служба-запросов-hyper-v
-1232744961	ScrollHeight
-1232703918	Попереднє налаштування Internet Explorer
-1231789428	wlpasvc
-1230958854	Here you can see objects, that run with Windows every time you turn on the computer.\r\n\r\nWhen you hover mouse over the object you'll see the full path.\r\n\r\nTo enable or disable any startup object just click on its name.
-1229827375	ServRestoreButton2
-1229606385	CommandWindow
-1228886096	schtasks /change /tn "\\Microsoft\\Windows\\MemoryDiagnostic\\ProcessMemoryDiagnosticEvents" /enable &schtasks /change /tn "\\Microsoft\\Windows\\MemoryDiagnostic\\RunFullMemoryDiagnostic" /enable
-1228235661	Мусорные драйверы удалены
-1228225558	Служби
-1228128466	Sind Sie sicher, dass Sie die Windows-Dienste zum vorherigen Zustand wiederherstellen möchten, der vor dem Anwenden der Konfiguration im Programm war?
-1227908680	Check42
-1227851507	\\Username\\
-1227818935	Alle Tweaks wurden erfolgreich angewendet
-1227767921	RadeonSoftwareEdition
-1227715313	Это остановит Защитник Windows, SmartScreen, отключит их от автозагрузки и выпилит из контекстного меню.\r\n\r\nSmartScreen – это фильтр, который решает за вас – опасный вы сайт посещаете или нет.\r\n\r\nЕсли вы пользуетесь Edge или Магазином приложений, не рекомендуется отключать Защитник и SmartScreen.
-1226595968	Введите свой прошлый код активации,\r\nкоторый вы получали на указанный e-mail.
-1226561406	LegacyDisable
-1225417530	Anzahl gelöschter Dateien
-1224124190	SOFTWARE\\Classes\\CLSID\\{09A47860-11B0-4DA5-AFA5-26D86198A780}\\InprocServer32
-1223804276	If you use remote access, but don't allow anyone to access yourself using Microsoft tools, you should disable services by checking this item.\r\n\r\nAnyDesk, TeamViewer and others will work without any extra services from Microsoft. However, the VPN will not work after that.
-1223428768	htmlfile\\
-1223078827	\\cache2\\entries
-1222842927	menu
-1222796188	Ausloggen
-1222330436	SysInfo2
-1222311328	ClipSVC
-1221712029	Mit der Nutzung eines Drittanbieter-Browsers können Sie den integrierten Edge mit all seinen Diensten und Überwachungsfunktionen entfernen (Xbox-Autorisierung wird nicht mehr funktionieren).
-1221170592	Item
-1220571293	\\System32\\Tasks\\
-1220262167	*S-1-5-32-544
-1219451244	*.etl
-1218482376	хвилин
-1218408111	SeaSkin
-1217615185	AutoConfigURL
-1217569093	long3
-1217001910	SettingsItemlabel11
-1216767060	Убрать задержку появления контекстного меню
-1216042488	VirusTotalPNGSaved
-1215626423	NormalReboot
-1215072650	Я не використовую Хмари через WebDAV / не знаю що це
-1214680794	ServStepsLabel1
-1214542831	%systemroot%\\ImmersiveControlPanel\\SystemSettings.exe
-1214284126	Check all
